business_name,text,predicted_label,prediction_reason,name,description,category
Costa Vida,Horrible place to eat.,Valid,"The review expresses a genuine negative opinion about the dining experience at Costa Vida, a Mexican restaurant. While brief, the comment 'Horrible place to eat' is directly relevant to the restaurant's food service, and the 1-star rating is consistent with the negative sentiment expressed.",Costa Vida,Laid-back counter-serve Mexican chain with Baja-style tacos & burritos plus gluten-free options.,"['Takeout Restaurant', 'Mexican restaurant']"
Fremont Park,Stay away!!!,Irrelevant,"The review is extremely short with only a vague warning 'Stay away!!!' paired with a 1-star rating. The text provides no specific details about the park experience, facilities, or any park-related aspects, making it irrelevant to the location despite the extreme negative rating.",Fremont Park,,['Park']
Noodles and Company,Best pasta in all the land!,Valid,"The review describes a positive experience with pasta at a restaurant that specializes in noodle and pasta dishes, and the 5-star rating is consistent with the enthusiastic praise.",Noodles and Company,Counter-serve chain offering international noodle & pasta dishes from mac 'n' cheese to pad Thai.,"['Restaurant', 'Down home cooking restaurant', 'Takeout restaurant', 'Pasta shop', 'Salad shop', 'Soup restaurant']"
Maverik,"Maverick is the only gas station/convenient store i use, not only in Salt lake but at home also. The fuel is priced very well and the goods inside are as well. This location however is over run with transients and dope heads. My wife is a pretty tough gal and feels unsafe being near anywhere here.",Valid,"The review provides a genuine experience about this specific Maverik location. The reviewer discusses both positive aspects (fuel pricing, general brand loyalty) and specific concerns about safety at this particular location due to transients. The 1-star rating aligns with the safety concerns expressed, and the content is directly relevant to the gas station/convenience store business.",Maverik,"Gas-station & convenience-store chain, serving drinks & snacks from burritos to frozen yogurt.","['Convenience store', 'Gas station']"
Quick Quack Car Wash,"Quick quack car wash did not disappoint! 👌the whole process was fast, the staff was great and I even got a dashboard wipe for free:)",Valid,"The review describes a genuine experience at the car wash, mentioning specific services (fast process, staff quality, free dashboard wipe) that are directly relevant to the business category and name. The 5-star rating is consistent with the positive experience described.",Quick Quack Car Wash,,['Car wash']
Singha Thai Cuisine,Awesome,Valid,"The review expresses a positive sentiment with 'Awesome' and a 5-star rating, which is consistent and relevant to evaluating a Thai restaurant experience.",Singha Thai Cuisine,Straightforward Thai cuisine is served in welcoming cafe surrounds filled with traditional art.,"['Thai restaurant', 'Asian restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Southeast Asian restaurant']"
Mister Car Wash,Great service every time I'm there!,Valid,"The review describes a genuine positive experience at the car wash location, with the 5-star rating consistent with the praise for service quality. The text is directly relevant to the car wash business category.",Mister Car Wash,,['Car wash']
The Green Pig Pub,"One if the best in SL,UT....",Valid,"The review expresses a positive opinion about the establishment with a 5-star rating. While brief, the text 'One if the best in SL,UT' (likely referring to Salt Lake City, Utah) is relevant to rating the pub/restaurant experience and aligns with the business category and description.",The Green Pig Pub,"TV-filled sports bar serving beers, cocktails & pub grub in a buzzy space with live music & trivia.","['Restaurant', 'Bar', 'Night club', 'Pub', 'Sports bar']"
Hobby Lobby,They have everything you need and more!,Valid,"The review describes a positive shopping experience at Hobby Lobby, mentioning they have 'everything you need and more' which is relevant to a craft/hobby store that carries various arts & crafts materials. The 5-star rating is consistent with the positive sentiment.",Hobby Lobby,,['Photography service']
The Shoppes at Zion,Super fun and love shopping here!,Valid,The review describes a genuine shopping experience at the mall with positive sentiment that matches the 5-star rating and is directly relevant to the business category and description.,The Shoppes at Zion,"Open-air mall with familiar chain stores, outlets & independent boutiques, plus casual eateries.",['Shopping mall']
Bawarchi - Salt Lake City,"Absolutely horrible smelling food! I ordered dosa via doordash and the food is smelling of few days old batter. The dosa was also not cooked properly,  either way it was not edible.

I called the restaurant to tell them that they are selling spoilt food, they said someone will call call back and they never called back.

It is very annoying when someone sells you rotten smelling food after taking money for it !!!",Valid,"The review describes a genuine experience ordering food from this Indian restaurant via DoorDash. The reviewer provides specific details about the dosa quality, smell, cooking issues, and their attempt to contact the restaurant. The 1-star rating is consistent with the negative experience described.",Bawarchi - Salt Lake City,,"['Indian restaurant', 'Halal restaurant', 'Indian Muslim restaurant', 'Indian sizzler restaurant', 'Indian takeaway', 'Modern Indian restaurant', 'Restaurant', 'Vegetarian restaurant']"
