business_name,text,predicted_label,prediction_reason,name,description,category
Shoreline Yacht Club,Great community. Reasonable rates if you can get in.,Valid,"The review provides a genuine assessment of the yacht club, commenting on the community and membership rates, which are relevant aspects of a yacht club experience. The 5-star rating is consistent with the positive feedback.",Shoreline Yacht Club,,['Yacht club']
Applegate Skate Park,"(Translated by Google) This is the best park because bi
to Pedrito vm

(Original)
Este es el mejor parque porque bi
a Pedrito vm",Irrelevant,"The review text appears to be fragmented and incoherent, mentioning 'Pedrito vm' which has no clear relation to a skateboard park. The text does not describe any genuine experience or relevant aspects of the skate park facility.",Applegate Skate Park,,['Skateboard park']
Econo Lodge Lake Elsinore Casino,"I dig this spot. Im a regular ever since i got a room here to celebrate valentine's day with my girlfriend, good times room222 i was 18.",Valid,"The review describes a genuine personal experience at the hotel, mentioning staying in a specific room (room222) for Valentine's Day celebration. The content is relevant to the hotel business and the 5-star rating aligns with the positive sentiment expressed.",Econo Lodge Lake Elsinore Casino,"Simple hotel offering a casual restaurant & a lounge, plus a heated outdoor pool & table games.","['Hotel', 'Motel']"
OC Fair & Event Center,"Had a really good time today. Let me say that I enjoyed this fair more than the LA Fair by a mile! And a half! More food diversity, more rides, more liquor. Bout the same size hole in your wallet though. So many different things to do here and waste time effitiently. Only snapped a few pics.",Valid,"The review describes a genuine experience visiting the OC Fair & Event Center, comparing it favorably to another fair, mentioning specific aspects like food diversity, rides, and liquor, and noting they took pictures. The 5-star rating is consistent with the positive experience described.",OC Fair & Event Center,,['Event venue']
Bloodhound,"The bar is nice and roomy, but it never feels welcoming.  Maybe that's part of the Hipster motif it has, but I've never felt like it was a fun place.  That being said, the drinks are really good.  I've had the New Fashioned and the Bloodhound (with Tequila).  The first being their take on the old fashioned and it lives up to expectations.  The Bloodhound is a like Grey Hound with you choice of alcohol.  I like Grapefruit juice so i liked this drink a lot.

It as a pool table and hunting game in the back, both require money to play.  Service is okay, but not the most friendly.  Music in background is an eclectic mix of everything from Rap to Indie Rock.",Valid,"The review provides a detailed and genuine experience of visiting the bar, describing the atmosphere, specific drinks tried (New Fashioned and Bloodhound cocktail), amenities (pool table, hunting game), service quality, and music. The content is highly relevant to the bar's description and category, and the 3-star rating aligns with the mixed review highlighting both positives (good drinks) and negatives (unwelcoming atmosphere, unfriendly service).",Bloodhound,Pool tables & a signature cocktail list in a rustic setting resembling a hunting lodge.,['Bar']
Little Caesars Pizza,Good,Valid,"The review provides a positive assessment ('Good') with a 5-star rating that is consistent with the sentiment. While brief, the comment is relevant to Little Caesars Pizza as it evaluates the overall experience at this pizza restaurant.",Little Caesars Pizza,"Carry-out chain featuring chicken wings, signature breadsticks & pizza tossed from housemade dough.","['Pizza restaurant', 'Pizza Takeout']"
Oregon Trail Remodeling and Restoration,"I had flood damage in my carlsbad home, Oregon Trail came to the rescue! They completely dried the flood damage and restored the home within a month. Full kitchen, first floor laminate flooring and new base and countertops.",Valid,"The review describes a genuine experience with the business's water damage restoration and remodeling services, which directly matches the business category and name. The reviewer provides specific details about flood damage restoration, kitchen work, and flooring - all services that align with 'Water damage restoration service' and 'General contractor' categories.",Oregon Trail Remodeling and Restoration,,"['Water damage restoration service', 'Fire damage restoration service', 'General contractor', 'Kitchen remodeler']"
Costco Wholesale,Its a cost co,Valid,"The review provides a brief but relevant comment about Costco, acknowledging it as 'a costco' which relates to the warehouse store business. The 3-star rating suggests a neutral experience, and the text, while short, is directly relevant to the business name and category.",Costco Wholesale,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more.","['Warehouse store', 'Department store']"
Hard Rock Hotel and Casino Sacramento,Still not sure of this place it's an oddity winning is a rarity. Parking lot large has cars. Lost and found is a joke it's not funny. Post Malone was not here when I arrived I don't believe he was here before I arrived unsure.,Valid,"The review describes a genuine experience at the casino and hotel, mentioning specific aspects like winning odds, parking, lost and found services, and an event/performer. Despite the somewhat disjointed writing style, the content is clearly related to the business's casino and hotel operations.",Hard Rock Hotel and Casino Sacramento,,"['Casino', 'Hotel']"
Mijares Mexican Restaurant,Comfortable patio seating. Great food.,Valid,"The review provides a genuine assessment of the restaurant experience, mentioning specific aspects like patio seating and food quality. The 5-star rating is consistent with the positive comments, and the content is directly relevant to the Mexican restaurant.",Mijares Mexican Restaurant,Takeout-friendly outpost of a local institution serving Californian-style Mexican fare since 1920.,['Mexican restaurant']
Lee's Sandwiches,One of my favorite places for a BBQ Pork sandwich!,Valid,The review describes a genuine experience with a specific menu item (BBQ Pork sandwich) that aligns with the business description and category as a sandwich shop and Vietnamese restaurant. The 5-star rating is consistent with the positive sentiment expressed.,Lee's Sandwiches,"Counter-service chain for Vietnamese staples such as banh mi, plus some classic deli sandwiches.","['Sandwich shop', 'Breakfast restaurant', 'Takeout Restaurant', 'Vietnamese restaurant']"
Sauced BBQ & Spirits - Orange,Delicious! Looking forward to learning how to throw an 🪓,Valid,"The review expresses positive sentiment about the food ('Delicious!') and mentions looking forward to axe throwing, which is a legitimate activity that some restaurants offer. The 5-star rating is consistent with the positive experience described.",Sauced BBQ & Spirits - Orange,,['Restaurant']
