business_name,text,predicted_label,prediction_reason,name,description,category
Boston Market,The girl at the window was rude. Then good however was warm and good.,Valid,"The review describes a genuine dining experience at Boston Market, mentioning specific aspects like service quality (rude staff at window) and food quality (warm and good food). Despite the typo ('good however' likely meant 'food however'), the content is clearly relevant to the restaurant experience and matches the business category of American restaurant serving comfort food.",Boston Market,Counter-serve chain dishing up American comfort fare such as rotisserie chicken in a simple setting.,"['Indoor lodging', 'American restaurant', 'Takeout Restaurant', 'Restaurant', 'Sandwich shop']"
Porter's Steakhouse,Always excellent food! My husband loves going her for his birthday and they did not disappoint. They let us order off the dinner menu even though we were in for lunch. The waitress made sure to know each of us by name and went above and beyond to really make it special. The meal ended with complementary chocolate cake that was oh so yummy!,Valid,"The review describes a genuine dining experience at the steakhouse, mentioning specific details like ordering from the dinner menu at lunch, personalized service, and complimentary dessert. The 5-star rating is consistent with the positive experience described, and the content is directly relevant to the restaurant's category and services.",Porter's Steakhouse,"Wood-&-stone-trimmed chophouse serving surf ’n’ turf, classic American fare & wine.","['Steak house', 'Restaurant']"
Famous Liquors,Fair prices,Valid,"The review 'Fair prices' is directly relevant to the liquor store business, as pricing is a key aspect customers evaluate when shopping for liquor. The 5-star rating is consistent with the positive assessment of fair pricing.",Famous Liquors,,['Liquor store']
Apple Michigan Avenue,"(Translated by Google) like all Apple stores

(Original)
como todas las tiendas Apple",Valid,"The review provides a genuine assessment comparing this Apple store to other Apple stores, which is relevant to the business. The 4-star rating is consistent with a neutral-to-positive experience, and the content relates directly to the Apple retail store location.",Apple Michigan Avenue,"Apple retail store selling iPhones, iPads & more in sleekly designed spaces.","['Electronics store', 'Computer repair service', 'Mobile phone repair shop']"
Jewel-Osco,a little over priced but fine for quick stops,Valid,"The review provides a genuine assessment of the grocery store experience, mentioning pricing and suitability for quick shopping trips, which is directly relevant to Jewel-Osco as a grocery store.",Jewel-Osco,,"['Grocery store', 'Grocery delivery service']"
Chick-fil-A,"Good food, but can be a bit slow service.",Valid,"The review provides a genuine assessment of the restaurant experience, commenting on both food quality and service speed, which are relevant aspects of a fast-food restaurant. The 4-star rating is consistent with the mixed but generally positive feedback.",Chick-fil-A,"Fast-food chain serving chicken sandwiches, strips & nuggets along with salads & sides.","['Fast food restaurant', 'Breakfast restaurant', 'Caterer', 'Chicken restaurant', 'Delivery service', 'Family restaurant']"
BBK Motorsport,Helpful staff and not overbearing. Wide variety of new and limited for used.,Valid,"The review describes a genuine experience at the motorcycle dealership, mentioning helpful staff and inventory variety, which is relevant to the business category of motorcycle/Honda/Kawasaki/Yamaha dealer. The 5-star rating is consistent with the positive feedback.",BBK Motorsport,,"['Honda dealer', 'Kawasaki motorcycle dealer', 'Motorcycle dealer', 'Yamaha motorcycle dealer']"
Dairy Queen,Love their 5.00 chicken strip meal.,Valid,"The review describes a genuine dining experience at Dairy Queen, specifically mentioning their chicken strip meal. The 5-star rating is consistent with the positive sentiment, and the content is relevant to the fast-food restaurant.",Dairy Queen,Soft-serve ice cream & signature shakes top the menu at this classic burger & fries fast-food chain.,"['Dairy store', 'Fast food restaurant']"
"Lt. C.A. Robert Carlson, American Legion Post #1207",Great place. Great staff,Valid,"The review provides a genuine positive assessment of the American Legion Post, praising both the place and staff. The 5-star rating is consistent with the positive text, and the content is relevant to evaluating a veterans organization.","Lt. C.A. Robert Carlson, American Legion Post #1207",,"['Veterans organization', 'Non-profit organization']"
Hollywood Blvd Cinema,It's an experience...tons of movie props...food and booze... decently comfy seats..a must visit.,Valid,"The review describes a genuine experience at the movie theater, mentioning specific aspects like movie props, food, drinks, and seat comfort that align with the business description and category as a movie theater/bar/restaurant venue.",Hollywood Blvd Cinema,Terraced screening rooms show first-run movies with food & drinks delivered right to your seats.,"['Movie theater', 'Bar', 'Event venue', 'Restaurant']"
Bulldog Ale House,"Great food, beer and excellent specials everyday. Fantastic spot to catch the game.",Valid,"The review describes a genuine dining and entertainment experience at the gastropub, mentioning food, beer, specials, and watching games, which are all directly relevant to the business description and category. The 5-star rating is consistent with the positive feedback.",Bulldog Ale House,,"['American restaurant', 'Gastropub']"
Precision Collision Inc.,Helpful friendly and professional service,Valid,"The review describes a genuine experience with the auto service business, praising the service quality with terms like 'helpful', 'friendly', and 'professional' which are relevant to an auto body shop. The 5-star rating is consistent with the positive feedback.",Precision Collision Inc.,,"['Auto body shop', 'Auto glass shop', 'Auto painting', 'Auto wrecker', 'Car detailing service', 'Tire shop', 'Towing service', 'Wheel alignment service']"
Lake View Plaza,Nice,Irrelevant,"The review text 'Nice' is extremely short and vague, providing no specific information about the shopping mall experience, services, or facilities. The single word does not relate to any aspects of a shopping mall such as stores, shopping experience, or amenities.",Lake View Plaza,,['Shopping mall']
