business_name,text,predicted_label,prediction_reason,name,description,category
Buffalo Wild Wings,My favorite place to eat out,Valid,The review expresses a genuine positive sentiment about the restaurant experience with a 5-star rating that matches the positive text. The comment about it being their 'favorite place to eat out' is directly relevant to Buffalo Wild Wings as a restaurant.,Buffalo Wild Wings,Lively sports-bar chain dishing up wings & other American pub grub amid lots of large-screen TVs.,"['Chicken wings restaurant', 'American restaurant', 'Bar & grill', 'Takeout Restaurant', 'Restaurant', 'Sports bar']"
Sonic Drive-In,Hot fresh foods all the time I come through. Love it here.,Valid,"The review describes a genuine dining experience at Sonic Drive-In, mentioning 'hot fresh foods' which is relevant to the fast-food restaurant category and description. The 5-star rating is consistent with the positive sentiment expressed in the text.",Sonic Drive-In,"Fast-food burger & fries joint with an old-school feel, including retro drive-in service.","['Fast food restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant']"
Cato Fashions,I always find what im looking for,Valid,"The review describes a genuine shopping experience at the women's clothing store, with the reviewer expressing satisfaction about finding what they're looking for. The 5-star rating is consistent with the positive sentiment, and the content is relevant to the business category and description.",Cato Fashions,"Chain with stylish apparel for women ranging from junior to plus sizes, along with accessories.","[""Women's clothing store""]"
McDonald's,Newly renovated clean McDonalds. Very friendly staff right off the thruway!,Valid,"The review describes a genuine experience at McDonald's, mentioning specific aspects like renovation, cleanliness, staff friendliness, and location convenience. The 5-star rating is consistent with the positive feedback about the restaurant experience.",McDonald's,"Classic, long-running fast-food chain known for its burgers, fries & shakes.","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
The Court of Two Sisters,We sat at the bar.  Drinks were good and bartender was very entertaining.,Valid,"The review describes a genuine dining experience at the restaurant, mentioning specific details about sitting at the bar, drinks quality, and bartender service. The 5-star rating is consistent with the positive feedback about the experience.",The Court of Two Sisters,Daily jazz brunches with a buffet of Creole classics plus à la carte dinner too & a courtyard.,"['Creole restaurant', 'Cajun restaurant']"
Whole Foods Market,Service and food excellent,Valid,"The review provides a genuine assessment of the grocery store experience, mentioning both service and food quality which are relevant to a supermarket/grocery store business. The 5-star rating aligns with the positive feedback.",Whole Foods Market,"Eco-minded chain with natural & organic grocery items, housewares & other products (most sell wine).","['Grocery store', 'Health food store', 'Natural goods store', 'Supermarket']"
Jack in the Box,It's good fast food,Valid,The review provides a genuine evaluation of the fast food restaurant with a 4-star rating that matches the positive sentiment. The text 'It's good fast food' is directly relevant to the business category and description.,Jack in the Box,"Burgers, chicken, tacos & breakfast items fill out the menu at this fast-food chain.","['Fast food restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Hamburger restaurant']"
Chick-fil-A,Always the best,Valid,"The review expresses a genuine positive opinion about the restaurant with 'Always the best', which is relevant to Chick-fil-A as a fast-food restaurant. The 5-star rating is consistent with the positive sentiment, and the text relates to the business category and name.",Chick-fil-A,"Fast-food chain serving chicken sandwiches, strips & nuggets along with salads & sides.","['Fast food restaurant', 'Breakfast restaurant', 'Caterer', 'Chicken restaurant', 'Delivery service', 'Family restaurant']"
Taco Bell,Love this Taco Bell because they always get my order correct and food is always on point......... I love doing reviews so plz support me by visiting my YouTube channel (D.M. Random Uploads) watch my last video and give me a thumbs up and subscribe also!!!!,Advertisement,"While the review starts with genuine feedback about the Taco Bell experience, it primarily serves to promote the reviewer's YouTube channel with explicit calls to action (watch, thumbs up, subscribe), making the promotional content the main purpose of the review.",Taco Bell,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.","['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']"
Twisted Burgers,"Always good food, clean area, and friendly service. The owner is very nice.",Valid,"The review describes a genuine dining experience at the restaurant, mentioning food quality, cleanliness, service, and the owner. The 5-star rating is consistent with the positive feedback about the burger restaurant.",Twisted Burgers,,['Hamburger restaurant']
Fast Way Auto Services,Great place,Valid,"The review provides a positive assessment of the auto service business with a 5-star rating that matches the positive sentiment. While brief, the comment 'Great place' is relevant to the business category of oil change service and gas station.",Fast Way Auto Services,,"['Oil change service', 'Gas station']"
Chipotle Mexican Grill,10 employees on store but they move super slow. 20 mins for tacos wow,Valid,"The review describes a genuine experience at the restaurant, mentioning specific details about service speed (20 minutes for tacos) and staffing observations. The 1-star rating is consistent with the negative experience described, and the content is directly relevant to the fast-food Mexican restaurant.",Chipotle Mexican Grill,"Fast-food chain offering Mexican fare, including design-your-own burritos, tacos & bowls.","['Mexican restaurant', 'Caterer', 'Fast food restaurant']"
AutoZone Auto Parts,The employees are always very helpful with all my requests and install my windshield wipers,Valid,"The review describes a genuine experience at AutoZone, mentioning specific services (employee helpfulness and windshield wiper installation) that are relevant to an auto parts store. Despite the 2-star rating being inconsistent with the positive text, this appears to be a legitimate customer experience rather than spam or irrelevant content.",AutoZone Auto Parts,,"['Auto parts store', 'Car accessories store', 'Car battery store', 'Tool rental service']"
